userName Labels,Major Labels,Department Labels,program labels,researchExp,industryExp,internExp,journalPubs,Term Label,confPubs,University Labels,admit,normalized_cgpa,normalized_topper_cgpa,greTotal
,,,,,0.0,0.0,,,,14.0,,0.971,,
9604.0,,,,,,,,,0.0,,1.0,,0.78,
9606.0,,,,,,,,,1.0,,1.0,,,
9614.0,,,,,,,,,,,1.0,0.75,,
9616.0,,,,,0.0,,,,,,1.0,,,
,,,,,0.0,,,,,14.0,,,,
9629.0,,,,,,,0.0,,,14.0,,0.808,,
9641.0,,,,,,,,,,,1.0,,,
9667.0,,,,,,,,,,,,,,
9698.0,20.0,,,,,,,,,14.0,,,,330.0
9720.0,,,,,,,,,,,,,0.912,330.0
,,,,,,0.0,,,,,,0.85,0.92,322.0
,,,,,0.0,,,,,14.0,,,0.77,322.0
,,,,,0.0,,0.0,,,,1.0,0.836,,
9750.0,,,,,,,,,,,,,,
,,,,0.0,,,,,,14.0,,0.78,,329.0
,,,,,,0.0,,,,14.0,1.0,,,
9810.0,,28.0,,,,,,,0.0,,,,,
9833.0,,,,,,,,,,14.0,1.0,0.819,,
9838.0,,,,,,,,,,14.0,,0.8005,,321.0
,,,,,,,,,,14.0,,0.84,0.84,326.0
,20.0,,,,,,,,,,,,,
9865.0,,,1.0,,,,,1.0,,14.0,,0.783,0.99,
,,,,,,,,,,,,,,332.0
,,,,,,,,1.0,,14.0,,,0.72,
,,,,,,,,,0.0,14.0,,0.818,0.95,322.0
9928.0,,,,,,,,,,,,0.86,,
9941.0,,,,,0.0,,,,,,,,,
,,,,,,,,,,14.0,,,,
,,28.0,,,,,,,,,,0.759,,316.0
,,27.0,,,,,,,,14.0,,,,
9974.0,,,,,,,,,,14.0,,0.091,,312.0
,,,,,,,,,0.0,,1.0,,,
9994.0,,,,,,,,,,,,,1.0,334.0
,,,,,,,,,,14.0,1.0,0.6,,312.0
,,,,,,0.0,,,,,1.0,0.77,0.78,
,39.0,,,,,,,,,,1.0,,,324.0
10032.0,,,,,,,,,,,,,,
10037.0,20.0,,1.0,,,,,,0.0,14.0,1.0,,0.806,324.0
10038.0,,28.0,,,,,,,,14.0,,0.735,,
,,,,,,,,,0.0,,1.0,,0.93,
,,,,,0.0,,,,,14.0,,0.66,0.73,
,,,,,,,,,0.0,14.0,1.0,,,
,,,,,,,,,0.0,,1.0,,0.862,
,,,,,,,,,,,1.0,,,
,,,1.0,,,,,,,,,0.7615,,
,,28.0,,,0.0,,,,,,,0.73,,
10138.0,20.0,28.0,,0.0,,,,1.0,,14.0,,,,
,,,1.0,,,,,,,,1.0,,,
10160.0,,,1.0,,,0.0,,,,14.0,1.0,,,
10177.0,,,,,,0.0,,1.0,,14.0,1.0,0.917,,
10190.0,39.0,,,,,,,,,,,0.82,0.91,317.0
,,,,,,,,,,14.0,,,0.82,325.0
10225.0,,,,,,,,,0.0,14.0,1.0,,,
,,,,,,,,,,,,,,
,,,,,,,0.0,,,14.0,,,,303.0
10249.0,,,,,0.0,,,,,,1.0,,,
,,,,,,,,,,,1.0,,0.07,
,,,,0.0,,,,,,,,0.79,0.84,331.0
10277.0,,,,,0.0,,,,,14.0,,,,
10279.0,,,,0.0,,,,,,,1.0,0.826,,317.0
10293.0,,,,,,,,,,,,0.7378,0.809,314.0
,,28.0,,,,,,1.0,,,,,,
10300.0,,,,,,,,,0.0,,,,,
10302.0,,,1.0,0.0,,,,,,,,0.788,,310.0
,,28.0,,,,,,,,,,0.678,,
,,,,,,,,,0.0,14.0,1.0,,0.86,
,,,,,0.0,,,,,14.0,,0.858,,
,,,,0.0,,,,,,14.0,,0.831,,
,,,,,,,,,,14.0,,,,318.0
10363.0,,,1.0,,,,,,,,1.0,,,
,,,,,0.0,,0.0,,,,,,,
10380.0,,,,,,,,,,,,0.611,0.76,
,,,,,,,,,,,,0.67,,
,,,,,,,,,,,,0.908,,
,,,,,,,,,0.0,,,0.9,,320.0
10449.0,,,,,,,,,,,,0.73,0.78,
,,,1.0,0.0,,,,1.0,,,1.0,,,
,,,,,,,,,0.0,14.0,1.0,,,321.0
10469.0,,,,,,,,,0.0,14.0,,,0.983,
10486.0,,,1.0,,,,0.0,,,14.0,1.0,0.87,,
,,,,,,,,,,,1.0,,,330.0
,,,1.0,0.0,,,,,,14.0,,0.7,,
10511.0,,,,,,,,,,,1.0,,,
,,,,,,,,,,14.0,1.0,,0.956,
10519.0,,,,,,,,,,14.0,1.0,,,
10522.0,,,,,,,0.0,,,14.0,,,1.0,331.0
10527.0,,,,,,,,,0.0,14.0,1.0,0.773,0.96,320.0
,,20.0,,,,,,,,,1.0,0.596,,324.0
10551.0,,,,,,,,,,14.0,,,,321.0
,,,,,,,0.0,,,14.0,1.0,,,
10570.0,,,,,,,,,,,,,,
10578.0,,,,,,,,,,14.0,1.0,0.84,,314.0
,,,,,,,,,,,1.0,,1.0,322.0
10604.0,20.0,,,,,,,,,14.0,,0.7804,,
,,,,,,,,,,,,0.753,,
,,,,,,,,,,14.0,,,,
,,,,0.0,0.0,0.0,,,0.0,14.0,,,,
10642.0,28.0,,,,,,,,,14.0,,,,324.0
,,,,,,,,1.0,,14.0,,0.83,0.84,
,,,,,,,,,,14.0,1.0,,,315.0
10659.0,,,,,,,,,,14.0,,,,318.0
,,,,,,,,,,,,0.876,,
,,,,,,,,,,14.0,,,,
10673.0,27.0,,,,,0.0,,,,,,,0.95,325.0
10684.0,,,,,,,,,,14.0,1.0,,,
,20.0,,,,,,,,,,,,,
,,,,,,,,,,,,0.75,,
10705.0,,,,0.0,,,,,,14.0,1.0,,0.81,314.0
10709.0,,20.0,,,,,,,,,1.0,,0.0959,313.0
,,,1.0,,,,,,,,1.0,,0.91,328.0
10711.0,,,,,,0.0,,,0.0,,,,0.957,
,,,,,,,,,0.0,,1.0,0.76,,
10720.0,,,,0.0,,,,,,,,,,
10721.0,,,,,,,,,0.0,14.0,,,,315.0
,,,,,,,,,,,,,1.0,
,,,,,,,,,,,,0.8374,0.8374,
10741.0,,,,,,,,1.0,,,1.0,,,
10777.0,,27.0,,0.0,,1.0,,,,,,,0.95,
,,,,,,,,,,14.0,1.0,,0.986,
,,,,,,,,1.0,,14.0,,,,
10844.0,18.0,,,0.0,0.0,,0.0,,,,1.0,,,310.0
10861.0,,,,,,,,,,14.0,1.0,,,330.0
10871.0,,,,,,,,,,,1.0,,,
,,,,,0.0,,0.0,,,,1.0,,,
10879.0,,,,,,0.0,,,,,,0.877,,306.0
10889.0,,,,,,,,,,14.0,1.0,,0.82,
,,,,,,,,1.0,,,,,,
10941.0,,,,,,,,,,14.0,1.0,,,327.0
10945.0,,28.0,,0.0,,,,,,,1.0,,,317.0
,,,,,,,,,,,,0.74,,331.0
,28.0,,,,,,,1.0,,14.0,,0.821,,
10962.0,,,,,,,,,,,,,,327.0
,,,,,,,,,,,1.0,0.77,0.82,
,,,,,,,,,,,1.0,0.75,0.75,
,,,,,,,,,,14.0,,,,
,,,,,0.0,,,,,,1.0,0.725,,317.0
11026.0,,,,,,,,,,,,,,
,,,1.0,,0.0,,,,,,,,0.093,304.0
,20.0,20.0,,0.0,,,,,,,,,,325.0
,,,,,,,,,,14.0,1.0,0.95,1.0,
11052.0,,,,,,,,,,,1.0,,0.95,328.0
,50.0,,,,0.0,,0.0,,,,,,,
11072.0,,,,,,,,,,14.0,,0.81,0.84,322.0
,,,,,,,,,0.0,,1.0,,0.93,318.0
,,,1.0,,,,,,,,1.0,0.792,,
11114.0,,,,,,,,,,,,,,
,,,,0.0,,,,,,14.0,,,0.84,
,,,,,,,,,,,,,0.965,
,,,1.0,,,,,,,14.0,,,0.85,
,,28.0,,,15.0,,,,,,,,,
,,,,,,,,,,14.0,,,0.93,
,20.0,,,,,,,,,,,,,
11206.0,,,,,,,,,0.0,,1.0,,,323.0
,,,,,,,,,,,,,,324.0
11229.0,,,2.0,,,,,1.0,,,,,,
,,27.0,,,,,,,,14.0,1.0,,0.91,
11241.0,,,,,,0.0,,,,14.0,1.0,,,
11248.0,,,,,,,,,,,,,,
,,,,,,,0.0,,,14.0,,0.8,,
,,,,,,,,,,,1.0,,,315.0
11276.0,,,,,,,,,,,,0.794,,
,,,1.0,,,,,,,14.0,1.0,,,
,,,,,,,,,,,,0.908,,
11280.0,,,,,,0.0,,,,14.0,,,,313.0
11297.0,,,,,,,,,,14.0,,0.956,,
,,,,,,,,1.0,0.0,,1.0,,,
,,,,,,,0.0,,,,1.0,0.873,,
,,52.0,,,,,,,,,1.0,,,
,,,,,,,,,,14.0,,,0.767,
,,,,,,0.0,,2.0,,14.0,,,,
11334.0,,,,,,,,,,,,,0.75,
,,,,,,,,,,,,,0.95,
,,,,,,,,,,14.0,,,0.87,
,,,,0.0,,,,,,,1.0,0.73,0.85,323.0
11362.0,,,,,,,,,0.0,,1.0,0.766,,316.0
,,,,,,,,,,,,,,322.0
,,28.0,,,,,,,,,,,,
11389.0,,,,,,,,,,14.0,,,,324.0
,,,,,,,,,,,,,0.72,319.0
11394.0,,,,,,,,1.0,,,1.0,,,316.0
11406.0,,52.0,1.0,,,,,,,,,0.687,0.95,318.0
,,,,,,,,,,,1.0,,,
11442.0,20.0,,,,,,,,,,1.0,0.82,,312.0
,,,,,0.0,,,,0.0,14.0,,0.784,,319.0
,20.0,,,0.0,,,,,,,1.0,,0.81,
,,,,,,,,,,,,,,
,,,,,,,0.0,1.0,,14.0,,0.785,,
,,,,,,0.0,,,,,1.0,0.886,0.94,
,,,,,,,,,,,,,0.93,331.0
,,27.0,,,,,,,0.0,14.0,,0.83,,
11550.0,,,2.0,,,,,1.0,0.0,,1.0,,1.0,
11551.0,20.0,,,,0.0,,,1.0,,14.0,,0.923,,
,,,,,,,,,,,,,0.986,
,,28.0,,,,,,,0.0,14.0,,,,
,,,,0.0,,,,,0.0,14.0,,,,
11600.0,,,,0.0,0.0,,,1.0,,,,0.752,,323.0
,,,,,,,,,0.0,,,0.63,0.63,
11620.0,,,,,,,,,,,,0.73,,
,20.0,,,,,,,1.0,,,,,0.95,323.0
,,,,,,,,,,14.0,,,,328.0
11651.0,,,,,0.0,,,,,14.0,,,0.935,
,,,,,,0.0,,,,,1.0,0.843,,320.0
,,,1.0,,,,,,,14.0,,,,332.0
,,,,0.0,,,,,,,1.0,0.081,,
11670.0,,,,,,,,,,,,,0.092,327.0
,,20.0,,,,,,,,14.0,1.0,0.995,,
,,,,,,,,,,,,0.713,,328.0
11695.0,,,,,,,,,,14.0,1.0,0.832,,
,,,,,,,,,,,,,,313.0
,27.0,,,,,,,,,14.0,1.0,0.6523,,
,,,,,,,,,,,,0.843,,319.0
11729.0,,,,,,0.0,,1.0,,14.0,,0.778,,
,,,,,,,0.0,,,,1.0,,0.85,
11733.0,,,,,0.0,,,,,14.0,,,0.97,316.0
,,,,,,,,,,,,,,319.0
11738.0,,,,,,,,,,,1.0,,0.705,314.0
11746.0,,,,,,,0.0,,,14.0,,,,324.0
11752.0,,,,,0.0,,,,,,,,,331.0
,,20.0,,,,,,,,,,0.932,,
,,,,,,0.0,,,,14.0,,,,319.0
,20.0,,,,0.0,,,,,14.0,,,,
,,,,,,0.0,,,,14.0,,,,319.0
11799.0,,,,,,,,,,,,,,
,,,,,,,,,,14.0,,,0.94,
,,,,,,,,,,14.0,1.0,0.75,0.75,
11821.0,,20.0,,,,,,1.0,,,,0.709,0.95,322.0
,,,1.0,0.0,,,,,,,,,,
,,27.0,,,,,0.0,,,,1.0,0.9023,,328.0
,,20.0,,,,,,,,14.0,,,,
11856.0,,,,,,,,,,14.0,1.0,,,
11864.0,,,1.0,,,,0.0,,,14.0,,0.83,0.85,326.0
11866.0,,,,,,,,,,,,,0.82,334.0
11872.0,,,,,,,,,,,,0.9575,1.0,
,,,1.0,,,,,,,14.0,,0.81,0.81,
,,,,,,,,,,,1.0,0.77,0.82,
,,,,,,,,,,,1.0,,,
,,,,,,,,,,,1.0,,0.91,331.0
,,,,,,,,1.0,0.0,14.0,,0.77,,310.0
,,,,,,,,,,,1.0,,,
,,,,,,,0.0,,,,1.0,,,
11961.0,,,,,,,,,,14.0,1.0,,,332.0
,,,,,,,,1.0,,14.0,1.0,,0.66,324.0
,,,,,,,,,0.0,,,,,
,,,,,,,,,,,,,0.824,
,,,,,,,,,0.0,14.0,,0.915,0.915,
,,,,,,,,,,14.0,,0.853,0.95,
,,,,,,,,,,14.0,,,,
,,,,,,,,,,,,0.68,0.8,
,,,1.0,,,,,,,,1.0,,,315.0
12021.0,,,,,,,,,,14.0,1.0,,,
12034.0,,,,,,,0.0,,,,,,0.74,320.0
12038.0,,,,,,,,,,14.0,1.0,,,
12040.0,,,,,,,0.0,,,,1.0,,,
,,,,,,,,,,,,0.71,1.0,
12049.0,52.0,,,,,,,,,,1.0,,0.9,
12061.0,,,,,,,,,,14.0,1.0,,0.845,
,20.0,,,0.0,,0.0,,,,14.0,,0.803,,
,,,,,,0.0,,,,,1.0,,0.926,
,,,,,,,,,,,1.0,,0.85,328.0
,,,,,,,,,,,,0.78,0.88,
12095.0,,,1.0,,,,,,0.0,,,,0.89,
,,,,0.0,,,,,,,,,,329.0
12105.0,,,,,,,,,,,,,,324.0
,,,,,,,,,,,,,0.92,
,,,,,,,,,,,,,,326.0
,,,,,,,,,,,,0.854,0.904,
,,,1.0,,,0.0,0.0,,,,,0.82,0.84,329.0
12144.0,,,,,0.0,,,,,,,,,315.0
,,,1.0,,0.0,0.0,,,,14.0,1.0,0.88,,
,,,,,,,0.0,,,,,,,
,,,,,,0.0,,1.0,,,1.0,,,
,,,,,,,,,,14.0,1.0,,,335.0
,,,,,,,,,,14.0,,,0.99,330.0
12252.0,,,,,,,,,0.0,,,,0.79,
,20.0,,,,,,0.0,,,,1.0,0.89,1.0,
,,,1.0,,,,,,,14.0,,0.68,0.68,328.0
12261.0,,,,,,,,,,,,,0.92,323.0
12291.0,,,,,,,,,,,1.0,0.6424,,323.0
,,,,,,,,1.0,,14.0,,0.74,,322.0
12296.0,,,,,,,,,,,,0.79,0.87,
12304.0,,,,,,,,,,,,,1.0,
,39.0,,,,,,,,,,,,,321.0
12323.0,,,,,,,,,,,1.0,,,323.0
,,,1.0,,,,,,,14.0,1.0,,,331.0
12333.0,,,,,0.0,,,,,,,0.74,,327.0
,,,,,,,,,,14.0,,,,
,,,,,,,,,,,1.0,0.878,,
,,,,,,,,,,,1.0,,0.64,
,,,,,,,,,,,,0.635,,
,,,,,,,,,0.0,14.0,,0.849,0.9,326.0
,,52.0,,,,,,,,14.0,1.0,,0.85,
12372.0,39.0,,,,0.0,,,,,,1.0,0.632,,
12386.0,,,,,,,,,,,,,,
12391.0,,,,,,,,,,,,0.866,0.98,330.0
,,20.0,,0.0,,,,,,,1.0,,0.867,311.0
,,,,,,0.0,,,,14.0,1.0,0.73,0.79,
,,,,,,,,,,,1.0,,,
,52.0,,,,,,0.0,,,,,0.817,,331.0
12478.0,,,,,,,,,,14.0,,0.907,0.954,
,20.0,,,,,0.0,,,,14.0,,0.87,,
,20.0,20.0,1.0,,,,,,0.0,14.0,,0.81,0.83,
,,,,,,,,,,14.0,,0.757,,322.0
,39.0,,,,,,,1.0,,,,,0.998,
12518.0,,20.0,,,,,,,,,,0.6387,0.79,
,,,,0.0,,,,,,,,0.87,0.87,
,,,,,,2.0,,,,,1.0,,,
12548.0,,,,,,,,,,,,0.68,0.8,334.0
12560.0,,,,,,,0.0,,,,1.0,0.946,1.0,318.0
12563.0,,,1.0,0.0,,0.0,,,,14.0,1.0,0.685,,
12574.0,,,,,,0.0,,,,14.0,,,,
,,,,0.0,,,,,,,1.0,,,
12612.0,,,,,,,,,,,,,,
12613.0,,,,0.0,,,,,,,,,1.0,
,,,,,,,,,,,1.0,0.04,,
12618.0,,,,,0.0,,,,,,1.0,0.832,,
,,,,,,,,,,14.0,1.0,0.804,,
,20.0,,,,,,,,,,,,0.78,
,,,,0.0,0.0,,,,,14.0,1.0,,,
,,,,,,,,1.0,,,1.0,0.8044,,331.0
12648.0,,,,,,,,,,14.0,,,,
,,52.0,,,,,,,,14.0,,,,
12680.0,,,,,,,,,,,,,,
,,,1.0,,,,0.0,,,14.0,,0.84,,
12685.0,,,,,,,,,,,1.0,,0.76,319.0
,,,,,,,,1.0,,,1.0,0.92,0.92,324.0
,,,,,,,,,,,1.0,,,
,18.0,,1.0,,,,,,,,1.0,0.824,,314.0
,,,,,,,,,,14.0,1.0,0.82,0.9,
12723.0,,,,0.0,0.0,,,,,,,,0.93,
12727.0,,,,,,,,1.0,,,,,,326.0
,,,,,,,,,,,,0.872,0.98,321.0
,,,,,,,,1.0,,,1.0,,,
12772.0,20.0,,,,,,,,,,,0.74,0.97,
,,,,,,,,,,14.0,1.0,,,321.0
,,52.0,,,0.0,,0.0,,,14.0,,,0.945,
12799.0,,,3.0,,,,,,,,,,,
,,,,,,,0.0,1.0,,,,,0.8431,319.0
12827.0,,,,,0.0,,,,,,1.0,0.949,,
,,,,,,,,,,,,,,310.0
12832.0,,,,,,,,,,,,,0.6912,
,,,1.0,0.0,0.0,,,,,14.0,,,,315.0
12845.0,,,,,,,,,,14.0,,0.924,0.929,326.0
,,,,,,,,,,,1.0,,0.85,321.0
,,,,,,0.0,,1.0,,,,0.8,,321.0
,,,,,,,0.0,,0.0,,,,0.88,315.0
12874.0,,,1.0,,,,,,,14.0,1.0,0.8,,
12885.0,,,,0.0,,,,,,14.0,,,,
,,,,,,,,,0.0,,,,0.8,
12891.0,,,,,,,,,,,,0.84,0.84,
,,,,,,,,,,,,,,
12924.0,,,,,,,,,,,,0.921,0.99,
,,,,,,,,,,,,,0.988,323.0
,39.0,,,,,,0.0,,,14.0,,,,315.0
12948.0,,,,,,,,,,,1.0,,,
,,,,,,0.0,,,,,,0.82,,
12955.0,,,,,,,,1.0,0.0,14.0,,,,329.0
,,,,,,,,,,14.0,,,0.927,320.0
,,,,,,,,,,,,0.66,0.76,
12967.0,,,,,,0.0,,,,,,0.78,,
12968.0,,,,,,,,1.0,,,,0.932,,
12995.0,,,,,,,,,,14.0,,0.59,,
,,,,,,,,,,,,0.73,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.93,320.0
,,28.0,,,,,,1.0,,,,0.73,0.82,
13059.0,,,,,0.0,,,,,,,0.924,0.962,
,,,,,,,,,,14.0,,,0.8,
,,,,,,,,,0.0,,,,,295.0
,,,,,,,,,,14.0,1.0,0.76,0.81,312.0
,,28.0,,,,,,,0.0,,,,,328.0
,,,,,,,,,0.0,14.0,1.0,,,320.0
,,,,0.0,,,,,,14.0,1.0,,,325.0
,,,,,0.0,,,,,,1.0,0.79,0.85,
,,,,,,,,1.0,0.0,14.0,1.0,0.767,,333.0
13069.0,,,,,,,,,,14.0,,,,326.0
13168.0,,27.0,,,,,,,0.0,14.0,,0.87,,
13173.0,,,,,,,,,,14.0,,,0.78,328.0
,,,,,,,,,,,1.0,,0.7,
,,,,,,,,,,14.0,,0.855,0.88,
,,,,,,,0.0,,,,,,,
,,,,0.0,,,,,0.0,,1.0,,0.97,313.0
,,,1.0,,,,,1.0,,14.0,,,,
,,39.0,,,,,,,,,,0.898,0.898,
13271.0,20.0,20.0,,0.0,,,,,0.0,14.0,1.0,,,315.0
,,,,,,,,1.0,,,1.0,0.7,,
13293.0,20.0,,,,,,,,,,,0.7108,0.9,
,,65.0,,,,,,1.0,,,1.0,,,
,,,,,,,,,0.0,14.0,1.0,0.92,0.96,318.0
13310.0,,,1.0,,,,,,,14.0,1.0,0.913,0.913,328.0
13315.0,,,,,,,,,0.0,,,0.823,1.0,
13320.0,,27.0,,,,,,,,14.0,1.0,0.72,,
,,,,,,,,,,,,0.88,,326.0
,,,,,,,,,,,,,,326.0
,,,,,,,,,,14.0,1.0,0.855,,
,,,,,,,,,,,1.0,0.848,,
,20.0,,,,,,,,,,1.0,,1.0,328.0
,,,,,,,0.0,,,14.0,,,,
,,,,,,,0.0,1.0,,14.0,1.0,0.861,,
,,,,,,,,,,14.0,,0.85316,,
,,,,,,,,,,,,0.88,0.88,
,,,,,,,,,,,1.0,0.842,,
13403.0,,,,,,,,,,14.0,,,,
13428.0,,,,,,,,,,,1.0,0.84,,317.0
,,,,,0.0,0.0,,,0.0,,,0.83,,328.0
,20.0,,,,,,,,,,,0.757,,315.0
13470.0,,,,,,,,,,,,0.845,,
,,,,,,,,,,,,0.841,0.92,
,,,,,,,,,,,,,0.786,324.0
,,20.0,,,,,,,,,1.0,,,
,,,,,,0.0,,,,14.0,1.0,,0.91,
,,,,,,,,,,,,0.883,,325.0
13545.0,,,,,,,,,,14.0,1.0,0.893,,324.0
13554.0,,27.0,1.0,,,,,,,14.0,,0.841,0.95,
,,,,,,,,,,14.0,1.0,0.7598,,
,,,,,,,,,,,1.0,,,
13616.0,,,,,,0.0,,,,14.0,,0.862,,
,20.0,,1.0,,,0.0,,,,,,,0.8,334.0
13656.0,,,,,,,,,,14.0,,,,
13658.0,,,3.0,,,,,,,14.0,,,,
13659.0,,,1.0,0.0,0.0,,0.0,,0.0,14.0,1.0,0.777,,
13671.0,,,,,0.0,,,,0.0,,,,,
,,,,,,,0.0,,,14.0,,,,
45.0,,,,,,,,,,13.0,,0.81,0.925,
58.0,,,,,,,,,,,,,,
67.0,,,,,,,,,,13.0,1.0,0.921,,
,,,,,7.0,,0.0,,,13.0,,,,
218.0,,,,0.0,,,,2.0,,,,,,319.0
,,,,,,,,,,,1.0,,,
,,52.0,,,0.0,,,,,,1.0,,,
285.0,,,,,,0.0,,,,13.0,1.0,,,
,,,,,,,,,,13.0,,0.68,0.68,318.0
355.0,,,1.0,,,,,,,,,,0.83,
198.0,,,,,,,,1.0,,,,,,
,,,,,,,0.0,,,13.0,,,,328.0
,,20.0,,,,,,,,13.0,1.0,0.733,0.733,
,,20.0,,,,0.0,,,,13.0,1.0,,,
503.0,,,,0.0,,0.0,,,,13.0,,0.68,0.75,321.0
,,,,,,,,,,13.0,1.0,0.67,,
551.0,,,,,,,,,,13.0,,,0.76,308.0
563.0,,,,,,,,,,,1.0,,0.92,313.0
625.0,,28.0,1.0,,,,0.0,,,,,0.723,,
655.0,,,,,,0.0,,,,,1.0,,0.75,327.0
,,,,0.0,,,,,,13.0,1.0,0.702,0.84,319.0
,,,,,,,,1.0,,13.0,,0.76,0.76,322.0
812.0,45.0,,1.0,,,,,,,,1.0,0.975,,
831.0,,,,,,,,,0.0,13.0,1.0,0.67,,
,,,,,,,,,,13.0,,0.782,,
1022.0,,,,,,,,,,,,,0.82,323.0
,,,,,,0.0,,,,,,0.8,0.84,
,,,,,,,,,,13.0,1.0,,0.73,
,,20.0,,,,,,,,,,0.751,0.751,
,20.0,,,,,,,,,,1.0,,0.76,330.0
1242.0,,,,,0.0,0.0,,1.0,0.0,13.0,1.0,,0.803,
,,,,,,,,,,13.0,,,,
1290.0,,,,0.0,,,,1.0,,,,0.72,,
1299.0,,,,,,,,,,,,0.8525,,324.0
1359.0,,,,,,,,,,13.0,1.0,,,
,,,,0.0,,,,,,13.0,1.0,,,
,20.0,,,,,8.0,,,,13.0,,,0.84,315.0
,,,,,,,,,,13.0,1.0,,,
1412.0,,,,,,,,,0.0,,,0.082,0.082,301.0
,,,,,0.0,,,,0.0,,1.0,,,
1467.0,,,,,,,,,,,1.0,,,
1542.0,,,,,,,,1.0,,13.0,1.0,0.6667,,328.0
1567.0,20.0,,,,,,,,,,,,0.745,
1797.0,,20.0,,,,,,,,13.0,,0.64,,
1903.0,,,,,,,,,,,,,,
,,,1.0,,,,,,,,1.0,,0.922,329.0
,,,,,,,,,,,1.0,,0.95,319.0
,,,,0.0,,,,,,13.0,,,0.85,
2082.0,,,,,,,,,,,,,,
,,20.0,,,,,,,,13.0,,,0.82,317.0
,,20.0,,,,,,,,,1.0,,,324.0
,,,,0.0,,,,,,,1.0,,0.64,
2593.0,,,,,,,,,,13.0,,0.825,,
,,,,,,,,,,13.0,,,0.8,
,,28.0,,,,,,,,13.0,1.0,,,310.0
,,,,,,,,,,,1.0,,0.85,
2900.0,20.0,,,,,,,,,,1.0,,0.94,
,,,,,,,,,,,,,,
,,,,,,0.0,,,,13.0,,,,
3110.0,20.0,,,,,,,,,,1.0,0.839,0.98,321.0
,,,,,,,,,,,,0.65,,304.0
,,,,,,,,,,13.0,1.0,0.6876,,310.0
,,,,,,,,,,13.0,1.0,0.9925,,
,20.0,,,,,,,,,,,,,
3252.0,,,,0.0,,,,,,13.0,,0.7,0.7,
3322.0,,,,,,,,,,,,,0.885,
,,,,,,,,,,,1.0,,0.75,322.0
3400.0,,,,,,,,,,13.0,,,0.77,309.0
3405.0,,,,,,,0.0,,,,,0.898,0.898,
,,,,,0.0,0.0,0.0,,,13.0,,,,321.0
,,20.0,,,,,,,,,,,,310.0
3552.0,,,,,,,0.0,,,,,0.876,,320.0
3576.0,,,1.0,,,,,1.0,,,,0.755,,321.0
,,27.0,,0.0,,,,1.0,,13.0,1.0,,,
,,,,,,,,,,,,0.75,0.95,319.0
3676.0,,28.0,,,,,,,,13.0,1.0,0.0722,,305.0
,,,,,,,,,,13.0,,,,
,,,,,0.0,,,,,13.0,,0.734,0.88,314.0
,,,,,,,,,,,1.0,,,
3789.0,,,,,,,,,,,1.0,0.655,,320.0
3807.0,,,,,,,,,0.0,,,0.71,0.71,334.0
3895.0,,20.0,,,,,,,,,1.0,,,
4082.0,,28.0,,,,,0.0,,,,,,0.74,
4198.0,,,,,,,,,,13.0,,0.736,0.98,323.0
4297.0,,,,0.0,,,,,,,1.0,,,
4375.0,,28.0,,,,,0.0,,,,,0.763,0.763,307.0
,20.0,,1.0,,,,,,,13.0,1.0,,0.91,
4502.0,,,,0.0,,,0.0,,,,1.0,0.86,,309.0
,,20.0,,,,,,,,,,,0.79,
,,,1.0,0.0,,0.0,,,,,1.0,,,325.0
,,,,0.0,,,,,,13.0,1.0,,0.94,
4619.0,,,,,,,,,,13.0,,0.9175,0.9175,
,,,,,,,,,,,,,0.9925,
,,27.0,,,,,,,,13.0,,,0.82,326.0
4939.0,20.0,,,0.0,,,,,,13.0,1.0,0.82625,0.875,
5061.0,,,1.0,,,,,,,,1.0,,0.97,312.0
,,,,,,,0.0,,,,1.0,,,
,,,,,,,,,,,,0.79,0.95,319.0
5235.0,,,,,,,,,,,1.0,,,
,,,,,,,,,,,,,,
5348.0,,20.0,,,,,,,,13.0,1.0,,0.9,320.0
,,,,,,,,,,13.0,,,0.91,
,,,,0.0,,,,,,,,0.71,,
,,,,,,,0.0,,,,,,,
5724.0,,,,,,0.0,,,,13.0,1.0,,,322.0
,,,,,,,,,,13.0,1.0,,0.85,313.0
,,,,,,,,,,,1.0,0.851,0.971,
5837.0,,,,0.0,,,0.0,1.0,0.0,,,,,
,,,,,,,,,,13.0,,,,
,,,,,,,,2.0,,,,,,314.0
5988.0,,,,,,,,,,13.0,,0.73,,306.0
6017.0,,,,,,,,,,,1.0,0.66,0.8,334.0
,,,,,0.0,,,,,13.0,1.0,,0.9125,315.0
,,,,,,,,,,,1.0,,,
,,,,,,,,,,13.0,,,,
6105.0,20.0,,,0.0,,,,,,,,,,
,,20.0,,,,0.0,,,,,,0.93,,322.0
6232.0,,,,,,,,,,,,,0.62,319.0
,,,,,,,,,,,,0.763,,328.0
,20.0,,,0.0,,,0.0,,,,,0.74,,325.0
,,,,,,0.0,,,,13.0,1.0,,,141.0
6359.0,20.0,,,,,,,,,,1.0,,0.79,
6464.0,,,,,,,,,,13.0,1.0,,,
,28.0,,,,,,,,0.0,,,,0.7518,314.0
,,20.0,1.0,,,,,,,,,0.919,,
,,,,,0.0,,0.0,,,,,,0.8,316.0
6718.0,,,1.0,,,,,,,13.0,,,,325.0
,,,,,,,,,,,1.0,,,
,,,,,,,,,,13.0,1.0,0.652,,310.0
